Date,Close
13/10/2017,192.52
16/10/2017,193.2
17/10/2017,203.89
18/10/2017,205.23
19/10/2017,203.25
20/10/2017,207.49
23/10/2017,207.01
24/10/2017,208.15
25/10/2017,207.56
26/10/2017,209.15
27/10/2017,212.6
30/10/2017,209.39
31/10/2017,210.22
1/11/2017,209.53
2/11/2017,211.1
3/11/2017,212.87
6/11/2017,212.12
7/11/2017,212.7
8/11/2017,210.77
9/11/2017,211.56
10/11/2017,211.07
13/11/2017,212.66
14/11/2017,211.71
15/11/2017,209.86
16/11/2017,211.13
17/11/2017,209.9
20/11/2017,210.25
21/11/2017,212.6
22/11/2017,211.22
24/11/2017,212.51
27/11/2017,212.4
28/11/2017,216.14
29/11/2017,222.88
30/11/2017,228.17
1/12/2017,226.78
4/12/2017,221.42
5/12/2017,220.09
6/12/2017,219.94
7/12/2017,220.15
8/12/2017,223.91
11/12/2017,222.77
12/12/2017,222.49
13/12/2017,224.35
14/12/2017,221.25
15/12/2017,221.82
18/12/2017,222.67
19/12/2017,222.04
20/12/2017,222.38
21/12/2017,221.69
22/12/2017,220
26/12/2017,219.6
27/12/2017,220.42
28/12/2017,222.77
29/12/2017,220.46
2/1/2018,221.16
3/1/2018,223.48
4/1/2018,224.45
5/1/2018,228.73
8/1/2018,224.76
9/1/2018,225.88
10/1/2018,224.2
11/1/2018,225.39
12/1/2018,228.64
16/1/2018,232.9
17/1/2018,238.43
18/1/2018,243.16
19/1/2018,243.35
22/1/2018,243.56
23/1/2018,245.21
24/1/2018,244.85
25/1/2018,245.18
26/1/2018,248.47
29/1/2018,247.41
30/1/2018,236.65
31/1/2018,236.78
1/2/2018,235.22
2/2/2018,231.88
5/2/2018,220.02
6/2/2018,225.18
7/2/2018,225.82
8/2/2018,216.46
9/2/2018,220.96
12/2/2018,225.69
13/2/2018,226.64
14/2/2018,228.78
15/2/2018,226.02
16/2/2018,229.37
20/2/2018,226.66
21/2/2018,225.13
22/2/2018,227.09
23/2/2018,230.16
26/2/2018,234.06
27/2/2018,232.52
28/2/2018,226.16
1/3/2018,224.45
2/3/2018,225.19
5/3/2018,228.38
6/3/2018,226.18
7/3/2018,227.27
8/3/2018,224.73
9/3/2018,225.43
12/3/2018,222.77
13/3/2018,226.94
14/3/2018,225.38
15/3/2018,229.48
16/3/2018,227.86
19/3/2018,225.05
20/3/2018,226.78
21/3/2018,222.82
22/3/2018,215.21
23/3/2018,212.55
26/3/2018,219.07
27/3/2018,217.96
28/3/2018,218.5
29/3/2018,214
2/4/2018,217.2
3/4/2018,224.58
4/4/2018,228.79
5/4/2018,229.07
6/4/2018,223.96
9/4/2018,222.73
10/4/2018,226.79
11/4/2018,221.9
12/4/2018,224.24
13/4/2018,224.28
16/4/2018,230.32
17/4/2018,238.55
18/4/2018,236.4
19/4/2018,235.76
20/4/2018,235.06
23/4/2018,234.34
24/4/2018,234.22
25/4/2018,234.9
26/4/2018,237.03
27/4/2018,240.18
30/4/2018,236.4
1/5/2018,236.85
2/5/2018,233.46
3/5/2018,234.15
4/5/2018,235.9
7/5/2018,233.78
8/5/2018,232.03
9/5/2018,229.21
10/5/2018,233.71
11/5/2018,238.28
14/5/2018,242.9
15/5/2018,239.5
16/5/2018,241.72
17/5/2018,242.96
18/5/2018,244.64
21/5/2018,247.9
22/5/2018,245.18
23/5/2018,244.26
24/5/2018,242.73
25/5/2018,244.95
29/5/2018,242.17
30/5/2018,244.94
31/5/2018,241.51
1/6/2018,243.35
4/6/2018,244.63
5/6/2018,244.43
6/6/2018,248.65
7/6/2018,248.98
8/6/2018,250.68
11/6/2018,253.78
12/6/2018,253.58
13/6/2018,252.87
14/6/2018,255.33
15/6/2018,255.98
18/6/2018,254.87
19/6/2018,253.02
20/6/2018,252.81
21/6/2018,251.89
22/6/2018,254.37
25/6/2018,250.71
26/6/2018,249.77
27/6/2018,248.17
28/6/2018,244.9
29/6/2018,245.34
2/7/2018,247.48
3/7/2018,246.98
5/7/2018,250.5
6/7/2018,250.76
9/7/2018,253.67
10/7/2018,255.54
11/7/2018,254.59
12/7/2018,256.05
13/7/2018,258.7
16/7/2018,256.98
17/7/2018,250.29
18/7/2018,255.42
19/7/2018,252.93
20/7/2018,252.7
23/7/2018,252.74
24/7/2018,253.76
25/7/2018,254.86
26/7/2018,257
27/7/2018,255.95
30/7/2018,253.84
31/7/2018,253.22
1/8/2018,253.37
2/8/2018,256.08
3/8/2018,257.22
6/8/2018,256.76
7/8/2018,257.65
8/8/2018,258.81
9/8/2018,261.59
10/8/2018,260.36
13/8/2018,260.91
14/8/2018,263.48
15/8/2018,260.61
16/8/2018,263.1
17/8/2018,262.33
20/8/2018,262.4
21/8/2018,261.69
22/8/2018,260.74
23/8/2018,261.42
24/8/2018,264.28
27/8/2018,267.08
28/8/2018,268.51
29/8/2018,269
30/8/2018,268.39
31/8/2018,268.46
4/9/2018,268.51
5/9/2018,267.64
6/9/2018,269.65
7/9/2018,268.28
10/9/2018,259.73
11/9/2018,261.04
12/9/2018,262.67
13/9/2018,265.49
14/9/2018,265.31
17/9/2018,263.87
18/9/2018,263.29
19/9/2018,265.33
20/9/2018,266.39
21/9/2018,266.67
24/9/2018,267.36
25/9/2018,263.51
26/9/2018,262.91
27/9/2018,264.65
28/9/2018,266.04
1/10/2018,269.1
2/10/2018,270.63
3/10/2018,270.9
4/10/2018,268.32
5/10/2018,269.2
8/10/2018,269.01
9/10/2018,270.11
10/10/2018,263.08
11/10/2018,257.12
12/10/2018,259.61
15/10/2018,260.25
16/10/2018,272.57
17/10/2018,267.3
18/10/2018,266.81
19/10/2018,265.3
22/10/2018,262.19
23/10/2018,264.86
24/10/2018,256.32
25/10/2018,264.24
26/10/2018,258.18
29/10/2018,256.52
30/10/2018,258.28
31/10/2018,261.35
1/11/2018,260.93
2/11/2018,261.01
5/11/2018,261.01
6/11/2018,263.54
7/11/2018,274.63
8/11/2018,276.65
9/11/2018,276.55
12/11/2018,272.38
13/11/2018,269.22
14/11/2018,264.96
15/11/2018,264.94
16/11/2018,271.11
19/11/2018,266.05
20/11/2018,261.5
21/11/2018,260.55
23/11/2018,261.62
26/11/2018,266.16
27/11/2018,271.15
28/11/2018,280.95
29/11/2018,282.55
30/11/2018,281.36
3/12/2018,286.33
4/12/2018,278.55
6/12/2018,276.85
7/12/2018,269.18
10/12/2018,266.53
11/12/2018,267.22
12/12/2018,270.64
13/12/2018,272.15
14/12/2018,265.02
17/12/2018,258.07
18/12/2018,252.97
19/12/2018,250.31
20/12/2018,242.44
21/12/2018,238.34
24/12/2018,232.94
26/12/2018,243.35
27/12/2018,245.97
28/12/2018,246.24
31/12/2018,249.12
2/1/2019,243.49
3/1/2019,236.85
4/1/2019,239.62
7/1/2019,240.08
8/1/2019,243.29
9/1/2019,243.64
10/1/2019,244.87
11/1/2019,247.67
14/1/2019,248.06
15/1/2019,256.87
16/1/2019,261.46
17/1/2019,259.77
18/1/2019,265.5
22/1/2019,265.69
23/1/2019,267.02
